typ,wein_name,land,region,produzent,rebsorte,alkohol,inhalt_cl,anzahl_fl,jahrgang,prime_start,prime_end,preis_chf,preis_cl
rose,J.P. Chenet Rosé Grenache-Cinsault Pays d'Oc IGP,Frankreich,Languedoc-Roussillon,J.P. Chenet,Grenache,15.0,37.5,1,2017,2023,2026,14.5,0.39
rose,J.P. Chenet Rosé Grenache-Cinsault Pays d'Oc IGP,Frankreich,Languedoc-Roussillon,J.P. Chenet,Grenache,16.0,75.0,1,2017,2023,2024,29.95,0.4
rose,J.P.Chenet Grenache - Cinsault Pays Oc Bag-in-Box,Frankreich,Languedoc-Roussillon,"Aperitif, Vorspeisen, asiatischer Küche",,16.0,75.0,1,2016,2022,2023,29.95,0.4
rose,Irpinia DOC Visione Rosato Feudi di San Gregorio,Italien,Kampanien,Feudi di San Gregorio,Aglianico,15.0,75.0,1,2019,2022,2029,28.5,0.38
rose,Gris de Gris Corbières AOC,Frankreich,Languedoc-Roussillon,"Vorspeisen, Fisch und Fischsuppe, Muscheln, Geflügel, exotischen Gerichten",,16.5,75.0,1,2013,2022,2030,53.0,0.71
rose,Graubünden AOC Wein Einfach Fein Rosé von Salis 2020,Schweiz,Ostschweiz,Pinot Noir,,15.0,75.0,1,2017,2023,2029,36.95,0.49
rose,Genève AOC Rosé de pinot noir l'Envol,Schweiz,Genf,La Cave de Genève,Pinot Noir,16.0,75.0,1,2015,2022,2025,39.5,0.53
rose,Friuli DOC Rosé Pinot Grigio Ramato Attems,Italien,Südtirol/Trentin/Friaul,Pinot Gris,,16.0,75.0,1,2013,,,135.0,1.8
rose,Fior di Settembre Pinot Gris Rosato Pavia IGT,Italien,Lombardei/Veltlin,-,Pinot Gris,15.0,150.0,1,2018,2022,2025,47.5,0.32
rose,El Flamenco España Rosado,Spanien,Tempranillo,"Sommerlicher Küche, Auberginen oder gefüllte Pfefferschoten, würzigen oder exotischen Gerichten",,15.0,150.0,1,2019,2023,2026,47.5,0.32
rose,Drama PGI Domaine Costa Lazaridi Merlot Rosé,Griechenland,,"Agiorgitiko, 
                                Grenache, 
                                Merlot",,16.0,75.0,1,2012,2023,2035,129.0,1.72
rose,Douro DOC Touriga Nacional Rosé Vallado,Portugal,Douro,Touriga Nacional,,15.5,75.0,1,2013,2021,2022,49.95,0.67
rose,Douro DOC Touriga Nacional Rosé,Portugal,Douro,Touriga Nacional,,15.0,75.0,1,2019,2022,2026,14.6,0.19
rose,Dell'Arca Antonini Primitivo Rosato Puglia IGT,Italien,Apulien,Primitivo,,14.0,75.0,1,2017,2022,2023,19.95,0.27
rose,Côtes de Provence Château Chevron Villette,Frankreich,Provence,"Grenache, Cinsault",,14.5,75.0,1,2021,2020,2023,16.5,0.22
rose,Côtes de Provence AOP Whispering Angel Château d'Esclans,Frankreich,Provence,"Grenache, Cinsault, 
                                Vermentino",,14.5,75.0,1,2019,2022,2024,16.5,0.22
rose,Côtes de Provence AOP Tradition Rosé Château Reillanne,Frankreich,Provence,Château Reillanne,Grenache,12.5,100.0,1,,,,2.95,0.03
rose,Côtes de Provence AOP Rosé M Minuty,Frankreich,Provence,"Grenache, Cinsault, 
                                Syrah",,13.5,75.0,1,2018,2022,2028,32.5,0.43
rose,Côtes de Provence AOP Rosé Grande Récolte,Frankreich,Provence,Château de Berne,Grenache,14.0,75.0,1,2020,2024,2034,145.5,1.94
rose,Côtes de Provence AOP Rosé de Provence by Ott Domaines Ott,Frankreich,Provence,Domaine Ott,Grenache,14.0,75.0,1,2019,2022,2033,14.95,0.2
rose,Côtes de Provence AOP Rosé Cru Classé Château Sainte-Marguerite,Frankreich,Provence,"Grenache, Cinsault, 
                                Syrah",,14.5,75.0,1,2018,2022,2030,33.0,0.44
rose,Côtes de Provence AOP Rosé Château Saint-Honoré,Frankreich,Provence,"Grenache, Cinsault",,13.0,75.0,1,2020,2022,2025,19.95,0.27
rose,Côtes de Provence AOP Minuty Prestige Château Minuty,Frankreich,Provence,"Grenache, Cinsault, 
                                Syrah",,13.0,75.0,1,2019,2021,2024,19.95,0.27
rose,Côtes de Provence AOP Mademoiselle Valentine Château Les Valentines,Frankreich,Provence,Château Les Valentines,Grenache,14.0,75.0,1,2018,2019,2024,24.5,0.33
rose,Côtes de Provence AOP Cuvée des Chevaliers Cru Classé Château Sainte Roseline,Frankreich,Provence,Cabernet Sauvignon,,14.5,75.0,1,2019,,,24.95,0.33
rose,Côtes de Provence AOC Estandon Rosé,Frankreich,Provence,Estandon Vignerons,Grenache,14.0,75.0,1,2018,2022,2025,14.95,0.2
rose,Côteaux d'Aix-en-Provence AOP Rosé Commanderie de La Bargemone,Frankreich,Provence,Commanderie Bargemone,Grenache,14.5,75.0,1,2018,2022,2030,21.5,0.29
rose,Collioure AOP les Clos de Pauliles Rosé,Frankreich,Languedoc-Roussillon,"Carignan Blanc, 
                                Mourvèdre, 
                                Syrah, 
                                Grenache Blanc",,13.0,75.0,1,2020,2022,2024,16.95,0.23
rose,Cinsault Syrah Rosé Pays d'OC IGP,Frankreich,Languedoc-Roussillon,,,13.0,75.0,1,2020,2023,2024,13.5,0.18
rose,Cabernet d'Anjou AOP L'Ardoirie Rosé,Frankreich,Loire,-,Cabernet Franc,14.0,75.0,1,2019,2022,2026,17.95,0.24
rose,Burgenland Rosé Heideboden Hannes Reeh,Österreich,Burgenland,"Cabernet Sauvignon, 
                                Blaufränkisch",,14.0,75.0,1,2012,2022,2027,27.5,0.37
rose,Burgenland Blaufränkisch Rosé Weingut Strehn Edition Peter Keller,Österreich,Burgenland,Blaufränkisch,,13.5,75.0,1,2018,2022,2027,18.5,0.25
rose,Burgenland Blaufränkisch Rosé Weingut Strehn,Österreich,Burgenland,Blaufränkisch,,13.0,75.0,1,2020,2022,2023,12.5,0.17
rose,Bree Alcohol Free Rosé,Deutschland,Pfalz,,,14.0,75.0,1,2019,2023,2026,19.5,0.26
rose,Bordeaux Domain Rothschild-Lafite Rosé,Frankreich,,Domaines Barons de Rothschild,Cabernet Sauvignon,14.0,75.0,1,2019,2022,2025,13.5,0.18
rose,Bordeaux AOC Rosé Pop Mouton Cadet,Frankreich,,Mouton Cadet,Cabernet Franc,13.5,75.0,1,2019,2019,2024,14.5,0.19
rose,Bordeaux AOC Rosé Mouton Cadet,Frankreich,,Mouton Cadet,Cabernet Franc,14.2,75.0,1,2019,2022,2023,13.5,0.18
rose,Bordeaux AOC Rosé Mouton Cadet,Frankreich,,diverse Sorten,,14.5,75.0,1,2020,2022,2025,15.95,0.21
rose,Bordeaux AOC La Rose Saint-Germain,Frankreich,,"Cabernet Sauvignon, 
                                Merlot",,13.0,75.0,1,2019,2022,2025,16.5,0.22
rose,Bordeaux AOC La Rose Saint-Germain,Frankreich,,"Cabernet Sauvignon, 
                                Merlot",,13.0,75.0,1,2020,2024,2027,16.95,0.23
rose,Bordeaux AOC Cabernet Franc La Grande Cuvée Dourthe,Frankreich,,Dourthe,Cabernet Franc,13.0,75.0,1,2018,2022,2025,16.95,0.23
rose,Bio Pinot Noir Rosé Weingut Zähringer,Deutschland,Baden,Pinot Noir,,13.0,50.0,1,2020,2023,2024,13.5,0.27
rose,Bio Naturaplan Cerasuolo d'Abruzzo DOC Jasci,Italien,Abruzzen,Azienda Agricola Jasci,Montepulciano,13.5,75.0,1,2020,2022,2025,15.0,0.2
rose,Bielersee AOC Oeil de Perdrix La Neuveville,Schweiz,Drei-Seen-Region,,,13.0,75.0,1,2020,2022,2025,9.95,0.13
rose,Batroun MO Cuvée Altitudes rosé Ixsir,,,"Caladoc, Cinsault, 
                                Syrah",,13.0,75.0,1,2020,,,18.95,0.25
rose,Bardolino DOC Chiaretto Zeni,Italien,Venetien,Cantina Zeni,Molinara,14.0,75.0,1,2020,2022,2028,13.95,0.19
rose,Abruzzo DOC Montepulciano Prope Cerasuolo Velenosi Vini,Italien,Abruzzen,Velenosi Vini,Montepulciano,13.0,75.0,1,,2022,2025,13.95,0.19
rose,Abruzzo DOC Montepulciano Cerasuolo Rosé Talamonti,Italien,Abruzzen,Talamonti,Montepulciano,13.5,75.0,1,2020,2022,2025,14.5,0.19
rose,Aargau AOC Rosé Besserstein,Schweiz,Basel/Aargau,Pinot Noir,,13.5,75.0,1,2020,2022,2024,9.95,0.13
rose,Aargau AOC Rosé Besserstein,Schweiz,Basel/Aargau,Pinot Noir,,13.5,75.0,1,2021,2023,2026,9.5,0.13
rose,Rosé Côtes de Provence Miraval,Frankreich,Provence,"Grenache, Cinsault, 
                                Syrah",,13.0,70.0,1,2021,2023,2024,11.5,0.16
rose,Rosé Cote des Roses AOP G. Bertrand,Frankreich,Languedoc-Roussillon,Gérard Bertrand,Grenache,13.0,70.0,1,2019,2022,2025,11.5,0.16
rose,Rosé Cote des Roses AOP G. Bertrand,Frankreich,Languedoc-Roussillon,Gérard Bertrand,,14.3,75.0,1,2018,2023,2025,22.0,0.29
rose,Rosé Casal Mendes,Portugal,,,diverse Sorten,13.5,70.0,1,2020,2023,2025,15.5,0.22
rose,Rosé Bordeaux AOC Les Terres d'Aquitaine,Frankreich,,"Cabernet Franc, 
                                Merlot",,13.5,75.0,1,,2022,2025,12.95,0.17
rose,Rosé & Framboise Very,Frankreich,,,,13.8,70.0,1,2019,,,18.95,0.27
rose,Rosato Toscana IGT Aqua di Venus,Italien,Toskana,Ruffino,Pinot Gris,12.8,75.0,1,2021,2022,2025,13.95,0.19
rose,Rosato Salento IGT Calafuria,Italien,Apulien,Marchesi Antinori,Negroamaro,12.8,75.0,1,2018,2022,2023,13.95,0.19
rose,Rosato Salento IGT Calafuria,Italien,Apulien,Marchesi Antinori,,12.8,75.0,1,2020,2023,2024,14.5,0.19
rose,Rosato Puglia IGT Primitivo Cantina Giordano,Italien,Apulien,Giordano,Primitivo,13.0,75.0,1,2019,2023,2024,14.5,0.19
rose,Rosato di Merlot La Pernice,Schweiz,Tessin,Terreni alla Maggia,Merlot,14.0,75.0,1,2016,2022,2026,99.0,1.32
rose,Rioja DOCa Rosado Torre Aldea,Spanien,Rioja,Tempranillo,,12.0,37.5,1,2018,,,6.95,0.19
rose,Rioja DOCa Rosado Marqués de Riscal,Spanien,Rioja,Marqués de Riscal,Grenache,14.0,75.0,1,2016,2022,2025,24.95,0.33
rose,Rioja DOCa Rosado Cune,Spanien,Rioja,Bodegas Cvne,Tempranillo,14.0,75.0,1,2017,2022,2024,29.95,0.4
rose,Riesling vom Schiefer Feinherb Weingut Ansgar Clüsserath,Deutschland,,Weingut Ansgar Clüsserath,Riesling,14.0,75.0,1,2018,2023,2028,13.95,0.19
rose,Riesling VDP Weingut Künstler,Deutschland,Rheingau,Weingut Künstler,Riesling,13.5,75.0,1,2018,2024,2029,42.5,0.57
rose,Riesling Trittenheimer Apotheke Kabinett Weingut Ansgar Clüsserath,Deutschland,,Weingut Ansgar Clüsserath,Riesling,13.5,75.0,1,2017,2023,2028,42.5,0.57
rose,Riesling Hochheim Kirchenstück Grosses Gewächs Weingut Künstler,Deutschland,Rheingau,Weingut Künstler,Riesling,14.0,75.0,1,2018,2023,2026,17.5,0.23
rose,Riesling Hochheim Hölle Erste Lage Im Neuenberg Weingut Künstler,Deutschland,Rheingau,Riesling,,13.5,75.0,1,2018,2023,2028,39.5,0.53
rose,Ribera del Duero DO Rosé Flamingo San Cristobal,Spanien,Ribera del Duero,Marqués de Vargas,Tempranillo,14.5,37.5,1,2018,2023,2026,9.95,0.27
rose,Rhône Cinsault Tavel Rosé Prieure de Montezargues,Frankreich,Côtes du Rhône,Cinsault,,14.5,75.0,1,2013,2022,2025,105.0,1.4
rose,Rèmole Rosato Toscana,Italien,Toskana,Marchesi de' Frescobaldi,Merlot,14.0,75.0,1,2013,2022,2024,85.0,1.13
rose,Puech-Haut Prestige IGP Pays D'Oc Rosé,Frankreich,Languedoc-Roussillon,"Cinsault, 
                                Grenache Blanc",,13.5,75.0,1,2014,2022,2024,55.0,0.73
rose,Pro Montagna Rosato TreValli,Schweiz,Tessin,Gialdi Vini,Merlot,15.0,75.0,1,2011,2022,2029,115.0,1.53
rose,Prix Garantie Valais AOC Dôle Blanche les Terrasses du Rhône,Schweiz,Wallis,Provins,Gamay,13.0,75.0,1,2018,2020,2026,11.7,0.16
rose,Prix Garantie Pays d'oc IGP Marjolaine Rosé Cinsault & Syrah,Frankreich,Languedoc-Roussillon,"Cinsault, 
                                Syrah",,14.0,75.0,1,2013,2022,2024,39.9,0.53
rose,Primitivo del Salento Rosato IGP Vecchia Torre,Italien,Apulien,Cantina Vecchia Torre,Primitivo,14.5,75.0,1,2016,2023,2024,17.5,0.23
rose,Pinot Noir Rosé Extra Brut Eva Fricke,Deutschland,Rheingau,Eva Fricke,Pinot Noir,14.5,37.5,1,2016,2023,2023,9.5,0.25
rose,Penedes DO 3055 Rosé Jean Leon,Spanien,Katalonien,Jean Leon,Pinot Noir,12.0,75.0,1,2021,2020,2027,3.95,0.05
rose,Penedes DO 3055 Chardonnay Jean Leon,Spanien,Katalonien,Chardonnay,,12.0,75.0,1,2021,2021,2023,12.0,0.16
rose,Peloponnese PGI Rosé Peplo Domaine Skouras,Griechenland,,Domaine Skouras,Agiorgitiko,13.0,75.0,1,2019,,,6.95,0.09
rose,Pays d'Oc IGP Syrah Rosé La Sensuelle,Frankreich,Languedoc-Roussillon,Syrah,,13.0,75.0,1,2021,,,6.95,0.09
rose,Pays d'Oc IGP Syrah Rosé,Frankreich,Syrah,,,12.5,100.0,1,,,,3.5,0.04
rose,Pays d'Oc IGP Syrah Rosé,Frankreich,,,,14.0,75.0,1,2019,2022,2027,15.5,0.21
rose,Paris Séduction Merlot Rosé,Frankreich,Merlot,,,15.0,75.0,1,2016,2022,2029,13.5,0.18
rose,Niederösterreich Zweigelt Rosé Hasen Pfaffl,Österreich,Niederösterreich,Weingut Pfaffl,Zweigelt,14.5,75.0,1,2020,2022,2025,14.5,0.19
rose,Neuchâtel AOC Oeil de Perdrix Rosé Caves des Coteaux,Schweiz,Drei-Seen-Region,Caves des Coteaux,Pinot Noir,14.0,75.0,1,2019,2024,2025,16.5,0.22
rose,Neuchâtel AOC Oeil de Perdrix Kuntzer,Schweiz,Drei-Seen-Region,Pinot Noir,,13.0,75.0,1,2020,2023,2026,12.5,0.17
rose,Natureo Rosado Torres alkoholfrei,Spanien,,"Cabernet Sauvignon, 
                                Syrah",,13.0,75.0,1,2019,2022,2025,12.5,0.17
rose,Natureo Rosado Torres alkoholfrei,Spanien,,"Cabernet Sauvignon, 
                                Syrah",,14.0,75.0,1,2018,2022,2027,14.95,0.2
rose,Naturare Syrah Rosé G. Bertrand,Frankreich,Languedoc-Roussillon,Gérard Bertrand,Syrah,12.5,75.0,1,2021,,,5.75,0.08
rose,Naturaplan Demeter Bio Rosé La Côte AOC Morges Libellule,Schweiz,Waadt,diverse Sorten,,13.5,75.0,1,2016,2022,2023,39.9,0.53
rose,Naturaplan Bio Rosé Sable de Camargue IGP Le Pive,Frankreich,Languedoc-Roussillon,"Cabernet Franc, 
                                Grenache, 
                                Merlot",,13.5,75.0,1,2018,2023,2031,7.45,0.1
rose,Naturaplan Bio Rosé Pays d'Oc IGP Château Pech-Latt,Frankreich,Languedoc-Roussillon,"Grenache, Cinsault",,14.0,75.0,1,2019,2022,2028,19.5,0.26
rose,Naturaplan Bio Rosé Coteaux Varois AOC Les Terres Saint Louis,Frankreich,Provence,Estandon Vignerons,Grenache,14.0,75.0,1,2018,2022,2028,48.0,0.64
rose,Naturaplan Bio-Neuchâtel AOC Oeil de Perdrix Domaine Coccinelles,Schweiz,Drei-Seen-Region,Caves de la Beroche,Pinot Noir,14.0,75.0,1,2018,2022,2028,18.5,0.25
rose,Naturaplan Bio Languedoc AOC Rosé Château de Caraguilhes,Frankreich,Languedoc-Roussillon,Château de Caraguilhes,Grenache,13.5,75.0,1,2020,2022,2028,26.5,0.35
rose,Naturaplan Bio Corbières AOP Rosé Cara,Frankreich,Languedoc-Roussillon,Château de Caraguilhes,Grenache,14.5,150.0,1,,,,39.95,0.27
rose,Naturaplan Bio-Corbières AOC Rosé Château de Caraguilhes,Frankreich,Languedoc-Roussillon,Château de Caraguilhes,Grenache,14.5,75.0,1,2016,2023,2024,19.95,0.27
rose,Naturaplan Bio Comte de Genève AOC,Schweiz,Genf,Gamay,,13.5,75.0,1,2020,2023,2024,14.95,0.2
rose,Mendoza New Age Valentin Bianchi,Argentinien,Mendoza,Sauvignon Blanc,,13.5,75.0,1,2020,2023,2027,9.95,0.13
rose,Médoc Cabernet Sauvignon Rosé de Laujac,Frankreich,,Château Laujac,Cabernet Sauvignon,13.5,75.0,1,2019,2022,2023,14.95,0.2
rose,Mateus Trasos Montes Rosé,Portugal,Tinta Barroca,"Apéritif, Asiatischen Gerichten und Früchtedesserts",,14.5,75.0,1,2018,2022,2026,52.0,0.69
rose,Mateus Trasos Montes dry Rosé,Portugal,,"Baga, 
                                Syrah",,13.5,75.0,1,2019,2022,2024,14.5,0.19
rose,Mateus Rosé Original,Portugal,Tinta Barroca,,,13.5,75.0,1,2015,2022,2025,85.0,1.13
rose,Le Rosel Rosé Oeil Perdrix 25cl,Schweiz,Wallis,Pinot Noir,,14.5,150.0,1,,,,69.0,0.46
rose,Le Côte AOC Oeil de Perdrix Bertrand de Mestral,Schweiz,Waadt,Cave de la Côte,Pinot Noir,,75.0,1,2016,2022,2024,49.0,0.65
rose,Lavaux AOC Coup de L'Etrier Rosé,Schweiz,Waadt,Testuz,Gamay,13.0,75.0,1,2019,2019,2025,9.9,0.13
rose,La Sensuelle Rosé Syrah Pays d'Oc,Frankreich,Languedoc-Roussillon,Syrah,,13.5,75.0,1,2015,2015,2022,16.0,0.21
rose,La Sensuelle Rosé Syrah Pays d'Oc,Frankreich,Languedoc-Roussillon,Syrah,,13.0,75.0,1,2018,,,38.95,0.52
rose,Zürich AOC Staatsschreiber Rosé,Schweiz,Zürich,Staatskellerei Zürich,Pinot Noir,14.0,75.0,1,2013,2022,2026,29.95,0.4
rose,Zürich AOC Pinot Noir Rosé Pankraz,Schweiz,Zürich,Pinot Noir,,14.0,75.0,1,2020,2023,2024,19.95,0.27
rose,Vino Frizzante d'Italia Rosato Buongustaio,Italien,,,,13.0,50.0,1,2021,2022,2023,10.5,0.21
rose,Vinho Verde Casal Mendes,Portugal,Vinho Verde,Alvarinho,,14.5,75.0,1,2016,2023,2026,20.05,0.27
rose,Vinho Rosé Casal Mendes,Portugal,,"Baga, 
                                Tinta Barroca",,14.5,75.0,1,2015,2022,2025,54.95,0.73
rose,Vin de Pays Romand Gamay Rosé Les Liserons,Schweiz,übrige Schweiz,Gamay,,14.5,75.0,1,2016,2023,2025,21.95,0.29
rose,Vin de Pays du Var IGP The Pale Sacha Lichine,Frankreich,Provence,Château d'Esclans,Grenache,13.5,75.0,1,2017,2020,2022,38.5,0.51
rose,Very Grapefruit Rosé,Frankreich,,,,14.5,75.0,1,2017,2022,2027,55.0,0.73
rose,Vaudois AOC Rosé Salvagnin,Schweiz,Waadt,-,Pinot Noir,15.0,75.0,1,2012,2022,2032,99.0,1.32
rose,Vaud AOC Cuvée 48 Perroy,Schweiz,Waadt,"Gamaret, 
                                Gamay, 
                                Pinot Noir, Garanoir",,0.5,75.0,1,,,,4.95,0.07
rose,Valtènesi Chiaretto DOP,Italien,Lombardei/Veltlin,Cà Maiol,Marzemino,12.5,75.0,1,2021,2024,2025,17.95,0.24
rose,Valencia DO Rosado el Miracle,Spanien,Valencia,Vicente Gandia PLA,Bobal,13.0,75.0,1,2020,2022,2026,17.95,0.24
rose,Val d'Azur Rosé Méditerranée IGP,Frankreich,Provence,"Grenache, Cinsault, 
                                Mourvèdre",,13.0,75.0,1,2021,2021,2027,17.95,0.24
rose,Valais AOC Rosé Syrah Leon,Schweiz,Wallis,Syrah,,13.0,75.0,1,2018,2022,2025,24.95,0.33
rose,Valais AOC Rosé Oeil de Perdrix Le Rosel,Schweiz,Wallis,Pinot Noir,,12.5,75.0,1,2018,2022,2023,8.35,0.11
rose,Valais AOC Rosé mi-doux la Porte de Novembre,Schweiz,Wallis,Maison Gilliard,Pinot Noir,12.5,75.0,1,2019,2023,2024,8.35,0.11
rose,Valais AOC Oeil de Perdrix Rosé Valisiana,Schweiz,Wallis,Pinot Noir,,0.0,75.0,1,2018,2022,2024,11.5,0.15
rose,Valais AOC Oeil de Perdrix Rosé Alia,Schweiz,Wallis,Coop,Pinot Noir,13.0,75.0,1,2020,2023,2028,14.95,0.2
rose,Valais AOC Oeil de Perdrix Olifant,Schweiz,Wallis,Provins,Pinot Noir,12.5,75.0,1,2020,2023,2024,8.5,0.11
rose,Valais AOC Oeil de Perdrix Domaines des Virets,Schweiz,Wallis,Pinot Noir,,13.5,18.75,1,2019,2023,2024,4.95,0.26
rose,Valais AOC Oeil de Perdrix Domaines des Virets,Schweiz,Wallis,Pinot Noir,,13.5,75.0,1,2019,2023,2024,14.95,0.2
rose,Valais AOC Oeil de Perdrix,Schweiz,Wallis,Provins,Pinot Noir,12.5,75.0,1,2019,2022,2026,8.95,0.12
rose,Valais AOC Nez Noir Rosé Les Domaines Rouvinez,Schweiz,Wallis,Rouvinez,Merlot,14.0,75.0,1,2020,2022,2026,34.95,0.47
rose,Valais AOC Dôle Blanche Maître de Chais,Schweiz,Wallis,Provins,Pinot Noir,14.0,75.0,1,2019,2022,2025,34.95,0.47
rose,Valais AOC Dôle Blanche les Perlines,Schweiz,Wallis,Maison Gilliard,Gamay,14.0,75.0,1,2019,2022,2032,125.0,1.67
rose,Valais AOC Dôle Blanche Les Bernadettes Bag in Box,Schweiz,Wallis,Pinot Noir,,14.5,75.0,1,2015,2022,2030,98.0,1.31
rose,Valais AOC Dôle Blanche Les Bernadettesalais AOC Dôle Blanche Les Bernadettes,Schweiz,Wallis,Pinot Noir,,14.0,75.0,1,2019,2022,2036,279.0,3.72
rose,Toscana IGT Rosato Giardino Santa Cristina,Italien,Toskana,Sangiovese,,14.0,75.0,1,2018,2022,2033,199.0,2.65
rose,Toscana DOC Poggio ai Ginepri Rosato Tenuta Argentiera,Italien,Toskana,Tenuta Argentiera,Cabernet Sauvignon,14.0,75.0,1,2019,2022,2026,54.95,0.73
rose,Ticino DOC Rosato Merlot Vallombrosa,Schweiz,Tessin,Tamborini,Merlot,13.5,75.0,1,2021,2024,2026,24.5,0.33
rose,Ticino DOC Rosato Colliv,Schweiz,Tessin,Pinot Noir,,13.0,75.0,1,2019,2022,2030,39.5,0.53
rose,Ticino DOC Rosato Colliv,Schweiz,Tessin,Pinot Noir,,14.5,75.0,1,2020,2023,2027,57.0,0.76
rose,Ticino DOC Merlot Rosato Terra del Sole Cantine Ghidossi,Schweiz,Tessin,"Diolinoir, Gamaret, 
                                Merlot",,13.5,75.0,1,2020,2024,2026,25.5,0.34
rose,Ticino DOC Merlot Rosato Bucaneve,Schweiz,Tessin,Cantina Giubiasco,Merlot,13.0,75.0,1,2017,2022,2030,29.95,0.4
rose,Thurgau AOC Pinot Noir Saxer's Oeil de Perdrix,Schweiz,Ostschweiz,Weingut Saxer,Pinot Noir,13.0,75.0,1,2017,2022,2025,24.95,0.33
rose,Tavel AOC Rosé Château d'Aquéria,Frankreich,Provence,Château d'Acquéria,Grenache,13.0,50.0,1,,2022,2025,3.95,0.08
rose,Syrah Rosé La Sensuelle Pays d'Oc IGP,Frankreich,Languedoc-Roussillon,Syrah,,14.5,75.0,1,2020,2022,2026,9.95,0.13
rose,Steiermark DAC Rosé Retro Muster.Gamlitz,Österreich,Steiermark,diverse Sorten,,13.0,75.0,1,2021,2023,2025,14.95,0.2
rose,Schaffhausen AOC Hallauer Pinot Noir Rosé,Schweiz,Ostschweiz,-,Pinot Noir,14.0,75.0,1,2021,2022,2025,13.95,0.19
rose,Sancerre AOC Pinot Noir Le Comte de Charme Laporte,Frankreich,Loire,DOMAINE LAPORTE,Pinot Noir,12.5,75.0,1,2013,2022,2026,19.95,0.27
rose,Saint Chinion AOP Clos du Vent Rosé Château Cazal Viel,Frankreich,Languedoc-Roussillon,Château Cazal Viel,Grenache,12.5,75.0,1,2020,2022,2024,3.95,0.05
